Profile,Year,Goals,Assists,Plus,Minus,Penalties,Shots,Hits,Shots_blocked,Penalties_against,R
https://en.khl.ru/players/16158/,2018/2019,9,12,17,17,10,81,19.0,16.0,4.0,2.115935640290941
https://en.khl.ru/players/16158/,2019/2020,11,24,35,29,36,85,30.0,22.0,5.0,2.2020910913778287
https://en.khl.ru/players/16168/,2014/2015,4,5,13,20,26,49,27.0,32.0,16.0,1.030197318216505
https://en.khl.ru/players/16168/,2015/2016,2,7,14,15,20,21,27.0,25.0,6.0,1.1407218015537417
https://en.khl.ru/players/16168/,2016/2017,7,10,17,15,16,37,15.0,19.0,10.0,1.4312181565539601
https://en.khl.ru/players/16168/,2017/2018,8,6,16,20,18,42,15.0,25.0,7.0,1.2147444847807876
https://en.khl.ru/players/16168/,2018/2019,6,12,24,38,18,45,15.0,26.0,14.0,0.9507078640074402
https://en.khl.ru/players/16168/,2019/2020,5,12,26,30,12,33,16.0,47.0,14.0,1.2020763136326382
https://en.khl.ru/players/16195/,2015/2016,5,3,12,7,4,28,6.0,8.0,3.0,2.535860655737705
https://en.khl.ru/players/16195/,2016/2017,8,14,33,17,14,84,19.0,11.0,11.0,2.3922915051500717
https://en.khl.ru/players/16195/,2017/2018,5,5,17,9,12,41,6.0,6.0,4.0,2.1642093872582175
https://en.khl.ru/players/16195/,2018/2019,6,21,24,28,20,94,20.0,27.0,4.0,1.57568750516145
https://en.khl.ru/players/16195/,2019/2020,9,3,20,13,12,62,8.0,25.0,4.0,1.6638353152793044
https://en.khl.ru/players/16195/,2020/2021,12,14,27,23,12,81,29.0,31.0,2.0,2.3084560648684427
https://en.khl.ru/players/16195/,2021/2022,9,14,26,23,16,74,29.0,39.0,7.0,2.0580607378900693
https://en.khl.ru/players/16230/,2014/2015,16,8,26,17,50,107,32.0,16.0,23.0,2.6438188494492048
https://en.khl.ru/players/16230/,2015/2016,20,13,32,27,32,99,14.0,30.0,26.0,2.6717989358088983
https://en.khl.ru/players/16230/,2016/2017,16,21,28,25,35,151,23.0,28.0,42.0,2.978411870792636
https://en.khl.ru/players/16230/,2017/2018,17,23,38,10,42,111,22.0,19.0,18.0,4.205837533700621
https://en.khl.ru/players/16230/,2018/2019,5,12,16,18,6,41,26.0,11.0,6.0,2.9288294444986818
https://en.khl.ru/players/16230/,2019/2020,17,24,39,26,34,141,39.0,26.0,20.0,3.1950822894515825
https://en.khl.ru/players/16230/,2020/2021,8,5,14,12,24,65,24.0,13.0,12.0,1.985440105890139
https://en.khl.ru/players/16230/,2021/2022,10,15,24,26,24,94,31.0,26.0,11.0,2.8270324523251924
https://en.khl.ru/players/16252/,2014/2015,6,4,14,5,24,49,31.0,13.0,5.0,2.021639025120737
https://en.khl.ru/players/16252/,2015/2016,9,12,22,13,32,71,15.0,21.0,8.0,2.3391506842146574
https://en.khl.ru/players/16252/,2016/2017,16,11,29,15,56,60,13.0,18.0,13.0,2.49964493679875
https://en.khl.ru/players/16252/,2017/2018,3,11,12,9,37,37,8.0,6.0,6.0,2.079673329851384
https://en.khl.ru/players/16252/,2019/2020,7,2,18,23,22,60,10.0,16.0,5.0,1.2221491021904671
https://en.khl.ru/players/16252/,2020/2021,9,11,23,26,65,80,26.0,29.0,13.0,1.2884344950781041
https://en.khl.ru/players/16252/,2021/2022,9,7,15,15,32,50,21.0,14.0,10.0,1.5706399191353704
https://en.khl.ru/players/16271/,2014/2015,4,3,10,10,14,57,14.0,7.0,9.0,1.573870367236419
https://en.khl.ru/players/16271/,2015/2016,3,1,9,11,10,31,14.0,6.0,9.0,1.1918556530375766
https://en.khl.ru/players/16271/,2016/2017,3,2,9,14,27,45,19.0,9.0,12.0,0.7577918109594622
https://en.khl.ru/players/16271/,2017/2018,5,9,11,18,8,55,13.0,13.0,15.0,1.6605166051660516
https://en.khl.ru/players/16271/,2018/2019,2,3,7,12,6,13,11.0,12.0,6.0,1.0119262739428985
https://en.khl.ru/players/16271/,2019/2020,12,10,24,28,26,90,15.0,39.0,17.0,1.8817371798865972
https://en.khl.ru/players/16271/,2020/2021,11,3,16,15,10,51,8.0,32.0,7.0,1.7761121068926184
https://en.khl.ru/players/16271/,2021/2022,2,1,4,6,25,23,13.0,8.0,4.0,0.40265999633945454
https://en.khl.ru/players/16287/,2017/2018,1,1,9,5,32,33,23.0,11.0,6.0,0.8160093258208665
https://en.khl.ru/players/16287/,2018/2019,2,5,10,17,0,55,22.0,17.0,7.0,1.5812042165445774
https://en.khl.ru/players/16287/,2020/2021,9,2,14,19,20,61,40.0,13.0,13.0,1.6312358740869337
https://en.khl.ru/players/16287/,2021/2022,4,2,8,19,15,47,34.0,11.0,4.0,0.7206188844537074
https://en.khl.ru/players/16307/,2017/2018,12,14,33,17,55,124,28.0,11.0,12.0,2.5100851636037653
https://en.khl.ru/players/16307/,2018/2019,10,12,22,18,38,112,49.0,15.0,15.0,1.9981944026482095
https://en.khl.ru/players/16307/,2019/2020,16,17,33,15,16,130,23.0,28.0,19.0,3.2936215915193223
https://en.khl.ru/players/16307/,2020/2021,16,11,24,19,14,143,16.0,17.0,18.0,2.96721492438459
https://en.khl.ru/players/16307/,2021/2022,25,17,34,29,12,172,20.0,17.0,19.0,4.02203151018317
https://en.khl.ru/players/16352/,2014/2015,3,4,6,11,6,50,16.0,4.0,2.0,1.613280336684592
https://en.khl.ru/players/16352/,2015/2016,5,8,16,21,16,87,19.0,7.0,7.0,1.351634534786253
https://en.khl.ru/players/16352/,2017/2018,6,11,16,19,10,110,23.0,20.0,4.0,1.7477865957154
https://en.khl.ru/players/16355/,2014/2015,1,4,7,12,20,44,27.0,4.0,13.0,1.0233771445771045
https://en.khl.ru/players/16355/,2015/2016,9,11,24,15,6,79,43.0,18.0,23.0,2.5302799980385426
https://en.khl.ru/players/16355/,2016/2017,10,15,28,13,6,115,28.0,27.0,19.0,2.9954017954893803
https://en.khl.ru/players/16355/,2017/2018,10,11,24,30,4,107,42.0,26.0,25.0,1.803307842788547
https://en.khl.ru/players/16355/,2018/2019,5,7,11,8,8,42,29.0,3.0,9.0,1.9505698954212527
https://en.khl.ru/players/16355/,2019/2020,4,8,13,24,2,74,21.0,8.0,17.0,1.3676164002779707
https://en.khl.ru/players/16355/,2021/2022,4,6,12,8,8,37,24.0,12.0,11.0,2.33727408615301
https://en.khl.ru/players/16374/,2014/2015,10,3,18,25,18,66,12.0,4.0,8.0,1.6242869573624672
https://en.khl.ru/players/16374/,2016/2017,6,7,17,13,20,70,13.0,11.0,12.0,2.0493803064311504
https://en.khl.ru/players/16374/,2017/2018,9,13,23,23,46,88,35.0,18.0,17.0,2.0682174279860193
https://en.khl.ru/players/16381/,2014/2015,7,25,31,25,42,71,86.0,49.0,11.0,1.925394720983488
https://en.khl.ru/players/16381/,2015/2016,5,6,19,13,14,45,32.0,25.0,3.0,1.5003192168546498
https://en.khl.ru/players/16381/,2016/2017,4,4,7,7,16,32,21.0,15.0,2.0,1.5239477503628447
https://en.khl.ru/players/16381/,2017/2018,4,5,12,24,24,32,45.0,28.0,4.0,0.737332456917493
https://en.khl.ru/players/16386/,2015/2016,4,12,19,23,6,63,11.0,15.0,11.0,1.8062962325821434
https://en.khl.ru/players/16386/,2016/2017,3,14,19,11,6,48,21.0,9.0,8.0,1.8222406811338385
https://en.khl.ru/players/16386/,2017/2018,4,8,21,13,10,69,22.0,20.0,13.0,1.860415385849082
https://en.khl.ru/players/16386/,2018/2019,5,10,21,19,8,34,21.0,14.0,9.0,1.7683217784264744
https://en.khl.ru/players/16386/,2019/2020,9,5,17,20,12,62,37.0,27.0,8.0,1.5514173882101767
https://en.khl.ru/players/16386/,2020/2021,11,6,20,22,6,64,24.0,25.0,10.0,2.064936104367313
https://en.khl.ru/players/16386/,2021/2022,5,3,10,14,2,22,8.0,16.0,6.0,1.7599916190875282
https://en.khl.ru/players/16391/,2018/2019,23,10,34,12,30,102,55.0,11.0,13.0,3.9617828022610175
https://en.khl.ru/players/16391/,2019/2020,10,10,17,13,16,111,76.0,8.0,5.0,2.58108249035353
https://en.khl.ru/players/16391/,2020/2021,7,9,21,17,16,79,68.0,19.0,4.0,2.3190382811833916
https://en.khl.ru/players/16391/,2021/2022,9,17,31,22,14,87,76.0,35.0,6.0,2.8618152085036797
https://en.khl.ru/players/16405/,2014/2015,11,8,28,17,21,68,42.0,9.0,13.0,2.823064013426037
https://en.khl.ru/players/16405/,2015/2016,4,6,12,25,18,101,59.0,13.0,17.0,0.9541795050193818
https://en.khl.ru/players/16405/,2016/2017,7,8,19,19,12,104,48.0,10.0,19.0,1.8381146195759206
https://en.khl.ru/players/16405/,2017/2018,5,2,6,17,13,42,22.0,7.0,6.0,0.9363915819342634
https://en.khl.ru/players/16412/,2014/2015,9,28,34,31,12,124,26.0,8.0,10.0,2.440275149864724
https://en.khl.ru/players/16412/,2015/2016,9,17,24,23,18,72,17.0,4.0,9.0,2.307633137611856
https://en.khl.ru/players/16412/,2016/2017,4,6,15,22,2,67,16.0,8.0,7.0,1.0454320859230748
https://en.khl.ru/players/16412/,2017/2018,4,8,14,15,8,56,10.0,11.0,7.0,1.125648709889628
https://en.khl.ru/players/16412/,2018/2019,7,13,24,20,2,104,7.0,13.0,10.0,1.7973096172809646
https://en.khl.ru/players/16412/,2019/2020,14,13,29,30,8,108,13.0,11.0,5.0,1.8794780381433664
https://en.khl.ru/players/16412/,2020/2021,21,22,41,52,6,136,24.0,23.0,7.0,2.218036658045654
https://en.khl.ru/players/16412/,2021/2022,12,16,25,14,12,85,11.0,12.0,4.0,2.6788205748302483
https://en.khl.ru/players/16429/,2015/2016,4,2,12,16,6,53,53.0,6.0,9.0,1.1287706779111255
https://en.khl.ru/players/16429/,2017/2018,2,1,6,3,20,12,31.0,6.0,3.0,1.0941717120140053
https://en.khl.ru/players/16429/,2018/2019,6,10,21,16,20,75,52.0,16.0,8.0,1.8286975929347955
https://en.khl.ru/players/16429/,2019/2020,3,5,10,22,16,77,47.0,27.0,7.0,0.7797458606083943
https://en.khl.ru/players/16429/,2020/2021,6,3,16,7,8,40,46.0,9.0,7.0,2.6053774288345983
https://en.khl.ru/players/16429/,2021/2022,3,2,8,9,12,38,31.0,19.0,4.0,1.1987014068092898
https://en.khl.ru/players/16442/,2014/2015,11,14,32,24,18,100,114.0,31.0,11.0,2.584857910090219
https://en.khl.ru/players/16442/,2015/2016,10,8,27,19,14,61,105.0,19.0,2.0,2.8394875659382066
https://en.khl.ru/players/16442/,2016/2017,16,18,27,13,57,107,157.0,27.0,7.0,3.335030549898167
https://en.khl.ru/players/16442/,2017/2018,3,12,14,18,57,46,82.0,22.0,6.0,1.4742479130571744
https://en.khl.ru/players/16442/,2018/2019,9,15,26,26,46,90,140.0,21.0,6.0,1.9106413737863128
https://en.khl.ru/players/16442/,2019/2020,11,11,25,25,40,82,92.0,23.0,8.0,2.0656057161416044
https://en.khl.ru/players/16442/,2021/2022,4,3,4,10,4,31,40.0,8.0,3.0,1.5463031899662103
https://en.khl.ru/players/16458/,2015/2016,17,15,33,26,40,101,25.0,17.0,17.0,2.507825024811054
https://en.khl.ru/players/16458/,2016/2017,10,2,19,15,10,98,19.0,23.0,14.0,1.8129792835069247
https://en.khl.ru/players/16458/,2017/2018,7,5,23,29,28,77,28.0,20.0,17.0,0.9338002334500584
https://en.khl.ru/players/16458/,2018/2019,9,6,17,18,18,63,39.0,20.0,10.0,1.8268096661820776
https://en.khl.ru/players/16478/,2014/2015,9,11,25,7,15,88,64.0,10.0,19.0,2.981986982188809
https://en.khl.ru/players/16478/,2015/2016,19,17,42,32,66,116,74.0,23.0,23.0,2.696126316537307
https://en.khl.ru/players/16478/,2016/2017,6,8,28,11,47,62,31.0,8.0,13.0,2.1798198748282704
https://en.khl.ru/players/16478/,2017/2018,16,15,38,15,24,95,43.0,7.0,9.0,4.008467819536469
https://en.khl.ru/players/16478/,2018/2019,20,21,39,12,10,103,67.0,18.0,4.0,4.998462011688711
https://en.khl.ru/players/16478/,2020/2021,12,14,30,25,26,141,74.0,21.0,24.0,2.5346006336501583
https://en.khl.ru/players/16478/,2021/2022,10,11,21,20,4,89,30.0,14.0,12.0,2.377537376929622
https://en.khl.ru/players/16502/,2014/2015,6,12,21,17,22,83,23.0,9.0,14.0,2.152974504249292
https://en.khl.ru/players/16502/,2015/2016,11,7,21,15,8,60,17.0,9.0,10.0,2.5132068394235882
https://en.khl.ru/players/16502/,2016/2017,8,8,17,20,14,72,30.0,6.0,10.0,1.7792634927481534
https://en.khl.ru/players/16502/,2017/2018,8,17,16,18,16,87,40.0,10.0,12.0,2.2948488488979333
https://en.khl.ru/players/16502/,2018/2019,10,12,19,26,14,136,66.0,17.0,16.0,1.7576057033952142
https://en.khl.ru/players/16502/,2019/2020,12,9,25,21,17,103,57.0,23.0,14.0,2.050843836787011
https://en.khl.ru/players/16502/,2020/2021,10,11,17,26,14,99,51.0,23.0,22.0,2.0640809443507586
https://en.khl.ru/players/16502/,2021/2022,12,13,22,26,14,84,38.0,24.0,16.0,2.2954331810331636
https://en.khl.ru/players/16545/,2014/2015,5,11,22,21,45,44,53.0,22.0,19.0,1.5090392947855968
https://en.khl.ru/players/16545/,2015/2016,1,1,4,13,4,17,19.0,6.0,8.0,0.2936857562408223
https://en.khl.ru/players/16545/,2016/2017,8,8,25,22,26,55,49.0,18.0,10.0,1.485426592048599
https://en.khl.ru/players/16545/,2017/2018,1,5,13,26,24,55,37.0,21.0,17.0,0.5950636763214245
https://en.khl.ru/players/16623/,2015/2016,6,3,7,10,4,56,51.0,13.0,18.0,1.9400414719010297
https://en.khl.ru/players/16623/,2016/2017,10,15,22,19,18,96,51.0,16.0,16.0,2.546397192080934
https://en.khl.ru/players/16623/,2017/2018,3,14,16,20,18,88,29.0,14.0,16.0,1.6665437652090553
https://en.khl.ru/players/16623/,2018/2019,8,13,22,22,26,79,56.0,25.0,15.0,1.8703630582514184
https://en.khl.ru/players/16623/,2019/2020,18,23,37,34,70,119,73.0,32.0,27.0,2.8341026239695397
https://en.khl.ru/players/16623/,2020/2021,12,17,23,26,40,124,42.0,22.0,18.0,2.04137628271964
https://en.khl.ru/players/16631/,2016/2017,0,2,14,10,2,20,6.0,15.0,0.0,0.6801757120589486
https://en.khl.ru/players/16631/,2017/2018,3,11,17,21,4,48,24.0,17.0,2.0,1.430374421539756
https://en.khl.ru/players/16631/,2018/2019,3,12,48,28,16,55,26.0,43.0,5.0,1.4284602816463083
https://en.khl.ru/players/16631/,2019/2020,3,10,34,29,16,64,25.0,54.0,6.0,1.0733909784043958
https://en.khl.ru/players/16631/,2020/2021,0,3,22,24,18,46,16.0,36.0,0.0,0.34792999226822235
https://en.khl.ru/players/16631/,2021/2022,1,6,31,26,8,31,4.0,43.0,0.0,1.0552835480344156
https://en.khl.ru/players/16643/,2014/2015,20,36,56,41,28,183,28.0,22.0,32.0,3.144712063947746
https://en.khl.ru/players/16643/,2015/2016,20,41,55,39,48,197,28.0,23.0,35.0,3.356375114875934
https://en.khl.ru/players/16643/,2016/2017,17,36,41,37,76,182,27.0,17.0,24.0,2.9541307493865223
https://en.khl.ru/players/16643/,2018/2019,15,19,28,24,10,115,20.0,24.0,7.0,2.986592107771494
https://en.khl.ru/players/16647/,2014/2015,10,8,13,19,42,69,14.0,19.0,16.0,1.4488979379246667
https://en.khl.ru/players/16647/,2015/2016,12,12,31,19,46,100,11.0,22.0,16.0,1.9549665981032818
https://en.khl.ru/players/16647/,2016/2017,8,5,13,13,20,83,5.0,12.0,6.0,1.4394666397292795
https://en.khl.ru/players/16650/,2019/2020,15,15,35,31,26,98,34.0,17.0,8.0,2.2505796090701753
https://en.khl.ru/players/16650/,2020/2021,9,35,37,28,17,64,11.0,39.0,8.0,3.377512655170241
https://en.khl.ru/players/16650/,2021/2022,10,29,37,27,21,62,16.0,38.0,11.0,2.991972756020433
https://en.khl.ru/players/16674/,2017/2018,10,20,30,33,39,116,15.0,31.0,8.0,1.9814774930002155
https://en.khl.ru/players/16674/,2018/2019,8,15,22,35,18,130,12.0,20.0,6.0,1.3893802463577012
https://en.khl.ru/players/16674/,2019/2020,13,11,22,20,22,86,15.0,15.0,6.0,1.8473617365200323
https://en.khl.ru/players/16674/,2020/2021,11,12,30,32,34,96,27.0,29.0,7.0,1.626486427874363
https://en.khl.ru/players/16688/,2015/2016,6,4,14,10,6,48,15.0,5.0,8.0,1.7883755588673622
https://en.khl.ru/players/16688/,2017/2018,4,8,14,8,0,46,24.0,13.0,13.0,2.838370565045992
https://en.khl.ru/players/16688/,2018/2019,11,8,23,27,10,94,25.0,15.0,12.0,2.077254067955883
https://en.khl.ru/players/16688/,2019/2020,4,13,24,16,4,109,23.0,24.0,11.0,1.8053704056370214
https://en.khl.ru/players/16688/,2020/2021,1,4,5,21,12,42,8.0,9.0,3.0,0.2611989029646075
https://en.khl.ru/players/16688/,2021/2022,7,9,14,18,16,74,12.0,14.0,6.0,1.4895958639400066
https://en.khl.ru/players/16695/,2014/2015,18,13,26,29,26,106,45.0,27.0,5.0,2.0790952660069646
https://en.khl.ru/players/16695/,2015/2016,15,12,26,35,32,131,28.0,50.0,12.0,1.7911862265045018
https://en.khl.ru/players/16695/,2016/2017,16,15,26,30,30,132,23.0,45.0,7.0,1.8492370758369392
https://en.khl.ru/players/16695/,2017/2018,10,16,31,37,18,112,22.0,48.0,9.0,1.7690560201073033
https://en.khl.ru/players/16696/,2014/2015,4,5,14,9,4,25,10.0,10.0,7.0,2.483499272849312
https://en.khl.ru/players/16696/,2015/2016,5,6,19,13,14,44,7.0,8.0,11.0,1.87004986799648
https://en.khl.ru/players/16696/,2016/2017,6,8,14,15,19,48,10.0,20.0,7.0,1.9042754997811178
https://en.khl.ru/players/16696/,2017/2018,7,3,14,12,14,80,23.0,22.0,7.0,1.7627039762645802
https://en.khl.ru/players/16696/,2018/2019,5,14,28,21,43,79,11.0,28.0,16.0,1.7257412253195217
https://en.khl.ru/players/16696/,2019/2020,11,18,39,19,49,105,12.0,36.0,15.0,2.7298399748980233
https://en.khl.ru/players/16696/,2020/2021,13,21,29,26,22,123,7.0,23.0,14.0,2.503262327923689
https://en.khl.ru/players/16696/,2021/2022,11,20,32,15,18,97,13.0,10.0,13.0,3.1725235131720555
https://en.khl.ru/players/16731/,2014/2015,14,17,30,24,22,137,80.0,22.0,18.0,3.242408646423057
https://en.khl.ru/players/16731/,2019/2020,27,21,32,34,28,197,61.0,17.0,19.0,3.05777831867831
https://en.khl.ru/players/16731/,2020/2021,8,18,20,26,16,137,59.0,19.0,11.0,2.4706500788505346
https://en.khl.ru/players/16731/,2021/2022,4,12,12,14,14,66,39.0,13.0,2.0,2.0302867863843472
https://en.khl.ru/players/16738/,2015/2016,10,20,43,19,30,155,32.0,16.0,18.0,2.578310528101323
https://en.khl.ru/players/16738/,2016/2017,8,17,26,14,18,141,16.0,17.0,11.0,2.2929648525009885
https://en.khl.ru/players/16738/,2017/2018,6,11,14,9,10,74,15.0,11.0,1.0,2.7167022856521896
https://en.khl.ru/players/16738/,2019/2020,5,7,13,12,6,55,8.0,11.0,2.0,2.186387434554974
https://en.khl.ru/players/16747/,2017/2018,9,29,36,27,40,129,26.0,17.0,12.0,2.6218163658414784
https://en.khl.ru/players/16747/,2018/2019,10,20,31,12,26,82,41.0,10.0,8.0,3.3101216163201257
https://en.khl.ru/players/16747/,2019/2020,18,13,31,31,32,118,58.0,8.0,9.0,2.1548326062963157
https://en.khl.ru/players/16747/,2020/2021,14,18,32,22,20,92,25.0,11.0,10.0,2.610354006913266
https://en.khl.ru/players/16780/,2014/2015,11,3,15,21,8,73,44.0,15.0,18.0,2.0280057943022696
https://en.khl.ru/players/16780/,2015/2016,6,9,21,23,34,61,55.0,23.0,22.0,1.3881585866021662
https://en.khl.ru/players/16780/,2016/2017,22,15,29,27,40,108,53.0,12.0,20.0,2.6442531193632965
https://en.khl.ru/players/16780/,2017/2018,0,5,3,5,20,41,33.0,4.0,9.0,1.3290113452188006
https://en.khl.ru/players/16783/,2014/2015,17,28,40,31,4,106,15.0,10.0,17.0,3.049148133473445
https://en.khl.ru/players/16783/,2015/2016,4,1,3,8,2,42,24.0,2.0,7.0,0.9398416663138733
https://en.khl.ru/players/16783/,2016/2017,4,8,14,7,12,59,28.0,9.0,7.0,2.102779416357264
https://en.khl.ru/players/16783/,2017/2018,9,17,28,18,20,92,20.0,17.0,13.0,2.0024761802228563
https://en.khl.ru/players/16783/,2018/2019,5,13,18,31,14,73,30.0,18.0,11.0,1.2913201554599023
https://en.khl.ru/players/16783/,2019/2020,13,9,28,17,16,73,14.0,12.0,5.0,2.450077187391066
https://en.khl.ru/players/16783/,2020/2021,3,10,20,21,6,47,12.0,23.0,4.0,1.372230939020823
https://en.khl.ru/players/16788/,2014/2015,16,16,28,31,64,137,46.0,22.0,10.0,2.099642844258451
https://en.khl.ru/players/16788/,2015/2016,16,31,35,20,39,152,25.0,23.0,14.0,3.1070364278851637
https://en.khl.ru/players/16788/,2016/2017,7,9,16,14,10,50,11.0,4.0,3.0,2.6382070437566703
https://en.khl.ru/players/16788/,2017/2018,4,17,24,29,32,111,27.0,14.0,11.0,1.830053546011161
https://en.khl.ru/players/16853/,2014/2015,7,8,15,12,22,60,17.0,9.0,8.0,2.0942060299837117
https://en.khl.ru/players/16853/,2015/2016,5,3,6,11,10,33,17.0,4.0,7.0,1.4206040197832264
https://en.khl.ru/players/16853/,2016/2017,5,3,11,7,24,55,25.0,11.0,6.0,1.6658073216197993
https://en.khl.ru/players/16853/,2017/2018,8,6,13,17,32,73,22.0,21.0,8.0,1.3268139266321042
https://en.khl.ru/players/16853/,2018/2019,7,7,18,20,40,106,29.0,22.0,13.0,1.3521873619089704
https://en.khl.ru/players/16853/,2019/2020,4,2,13,10,12,36,15.0,12.0,0.0,1.349304695029602
https://en.khl.ru/players/16870/,2014/2015,22,36,46,48,59,174,36.0,11.0,14.0,3.404907975460123
https://en.khl.ru/players/16870/,2016/2017,0,8,12,13,12,41,11.0,5.0,2.0,1.350210970464135
https://en.khl.ru/players/16870/,2017/2018,6,11,11,26,36,87,18.0,10.0,5.0,1.1061893930324436
https://en.khl.ru/players/16874/,2017/2018,10,13,23,8,14,100,20.0,12.0,4.0,2.6508742244782857
https://en.khl.ru/players/16874/,2018/2019,17,35,48,15,10,175,7.0,20.0,2.0,3.952138614198424
https://en.khl.ru/players/16874/,2019/2020,19,22,37,21,4,160,5.0,24.0,2.0,3.7860650083187926
https://en.khl.ru/players/16874/,2021/2022,18,15,27,17,8,130,7.0,24.0,3.0,3.214520008746993
https://en.khl.ru/players/16890/,2014/2015,7,14,19,32,16,83,48.0,13.0,15.0,1.7995427391400545
https://en.khl.ru/players/16890/,2015/2016,12,13,26,36,24,104,42.0,20.0,16.0,1.6046421161825726
https://en.khl.ru/players/16890/,2016/2017,11,22,29,44,16,116,24.0,35.0,23.0,2.1151962966260127
https://en.khl.ru/players/16890/,2017/2018,2,5,8,11,4,38,14.0,10.0,12.0,1.2887466307277629
https://en.khl.ru/players/16890/,2018/2019,6,23,30,32,4,79,6.0,21.0,12.0,2.2791779594101453
https://en.khl.ru/players/16890/,2019/2020,10,21,42,36,12,92,6.0,24.0,22.0,2.162284458378448
https://en.khl.ru/players/16890/,2020/2021,12,15,33,29,8,111,13.0,31.0,11.0,2.2812020179864003
https://en.khl.ru/players/16890/,2021/2022,3,10,15,19,12,56,15.0,21.0,9.0,1.5542146644724812
https://en.khl.ru/players/16892/,2014/2015,3,2,11,21,30,56,24.0,11.0,7.0,0.5087979648081408
https://en.khl.ru/players/16892/,2016/2017,0,1,5,11,30,71,23.0,12.0,9.0,0.4802004314844457
https://en.khl.ru/players/16892/,2018/2019,14,6,27,26,22,95,47.0,32.0,5.0,2.047531992687386
https://en.khl.ru/players/16892/,2019/2020,11,5,7,23,13,77,33.0,40.0,3.0,1.2691765309174823
https://en.khl.ru/players/16892/,2020/2021,10,11,28,30,16,102,36.0,40.0,8.0,1.6959895842255839
https://en.khl.ru/players/16892/,2021/2022,4,4,13,20,10,54,23.0,16.0,2.0,0.9579745680561099
https://en.khl.ru/players/16946/,2018/2019,2,3,8,12,12,19,22.0,5.0,6.0,0.7477633862999066
https://en.khl.ru/players/16946/,2020/2021,2,1,5,11,20,29,31.0,0.0,7.0,0.508130081300813
https://en.khl.ru/players/16946/,2021/2022,5,14,21,27,20,42,36.0,10.0,9.0,1.5731178768259404
https://en.khl.ru/players/171/,2014/2015,4,12,26,25,22,50,20.0,22.0,17.0,1.3343403826787512
https://en.khl.ru/players/171/,2015/2016,2,4,9,8,22,19,23.0,23.0,5.0,0.9845603043186395
https://en.khl.ru/players/171/,2016/2017,6,5,14,11,49,39,34.0,32.0,10.0,1.1836809848225793
https://en.khl.ru/players/17126/,2014/2015,16,9,30,14,10,109,19.0,19.0,19.0,3.297406135259979
https://en.khl.ru/players/17126/,2015/2016,7,14,29,18,24,86,18.0,18.0,4.0,2.539530426449449
https://en.khl.ru/players/17126/,2016/2017,13,10,29,14,14,136,12.0,25.0,8.0,2.5675149976454206
https://en.khl.ru/players/17126/,2017/2018,4,16,21,11,2,81,8.0,5.0,5.0,3.5403136385236813
https://en.khl.ru/players/17126/,2018/2019,9,13,24,8,0,54,3.0,4.0,3.0,3.7601742519775305
https://en.khl.ru/players/17126/,2019/2020,8,7,21,12,6,85,23.0,10.0,4.0,1.93313341098912
https://en.khl.ru/players/17126/,2020/2021,6,13,23,20,8,129,21.0,26.0,13.0,1.9894359409338012
