url,rating,fio,team,position
https://en.khl.ru/players/18944/,2.1067402094893772,Petr Koukal,Avtomobilist (Ekaterinburg),forward
https://en.khl.ru/players/18947/,2.6817795118134566,Richard Gynge,Neftekhimik (Nizhnekamsk),forward
https://en.khl.ru/players/18954/,1.9843445413385807,Paul Szczechura,Dinamo (Minsk),forward
https://en.khl.ru/players/18982/,1.372457156155491,Ivan Fishchenko,Avangard (Omsk),forward
https://en.khl.ru/players/18993/,1.622964312170287,Alexeyev Andrei S.,Traktor (Chelyabinsk),forward
https://en.khl.ru/players/18998/,2.5998541247448457,Bailen Nick,Traktor (Chelyabinsk),forward
https://en.khl.ru/players/19000/,1.5215875065371467,Akhiyarov Timur,Sibir (Novosibirsk Region),forward
https://en.khl.ru/players/19014/,2.46064693403843,Vladimir E. Tkachyov,Admiral (Vladivostok),forward
https://en.khl.ru/players/19020/,1.234253609829896,Agostino Kenny,Ugra (Khanty-Mansiysk),forward
https://en.khl.ru/players/19025/,2.8955180308444732,Niklas Jensen,Jokerit (Helsinki),forward
https://en.khl.ru/players/19031/,1.4677118152996322,Artyom Penkovsky,Traktor (Chelyabinsk),forward
https://en.khl.ru/players/19035/,1.5386485992390564,Belousov Georgy,Avtomobilist (Ekaterinburg),forward
https://en.khl.ru/players/19045/,2.3935371905129585,Alsing Olle,Barys (Nur-Sultan),forward
https://en.khl.ru/players/19051/,1.2982741507262214,Henri Ikonen,Jokerit (Helsinki),forward
https://en.khl.ru/players/19058/,2.577206188060394,Belousov Georgy,Avtomobilist (Ekaterinburg),forward
https://en.khl.ru/players/19060/,1.6658765969992941,Shane Prince,Dinamo (Minsk),forward
https://en.khl.ru/players/19066/,1.9597634419949825,Almquist Adam,Ugra (Khanty-Mansiysk),forward
https://en.khl.ru/players/19173/,1.3551576103951204,Abrosimov Ruslan,Dynamo (Moscow),forward
https://en.khl.ru/players/19208/,1.7318026495918715,Dmitry Markovin,Torpedo (Nizhny Novgorod Region),forward
https://en.khl.ru/players/19215/,2.5669695752007833,Bardakov Zakhar,CSKA (Moscow),forward
https://en.khl.ru/players/19218/,1.8998487093683432,Abramov Vitaly,CSKA (Moscow),forward
https://en.khl.ru/players/19258/,1.6000137383922577,Artyukhin Evgeny,Neftekhimik (Nizhnekamsk),forward
https://en.khl.ru/players/19277/,1.1767451009674919,Akolzin Pavel,Metallurg (Magnitogorsk),forward
https://en.khl.ru/players/19294/,1.2032212738357568,Ilya Arkalov,Neftekhimik (Nizhnekamsk),forward
https://en.khl.ru/players/19299/,1.5549918859354386,Bardakov Zakhar,Vityaz (Moscow Region),forward
https://en.khl.ru/players/19368/,1.6282153832671864,Belousov Georgy,Vityaz (Moscow Region),forward
https://en.khl.ru/players/19388/,1.9812214048925951,Artyukhin Evgeny,Spartak (Moscow),forward
https://en.khl.ru/players/19479/,1.1006934028848456,Vitalijs Pavlovs,Dinamo (Riga),forward
https://en.khl.ru/players/19490/,1.3616729934212195,Andrej Stastny,Slovan (Bratislava),forward
https://en.khl.ru/players/19513/,1.5771482430032693,Abrosimov Ruslan,Severstal (Cherepovets),forward
https://en.khl.ru/players/19514/,2.092403222972743,Abrosimov Ruslan,Severstal (Cherepovets),forward
https://en.khl.ru/players/19532/,1.2756888610681725,Belov Anton,Dynamo (Moscow),forward
